"Time/Min.","Control - A1","Control - B1","Test - A2","Test - A3","Tm [°C]","p [mbar]","Salinity [g/1000g]","T_internal [°C]","rep","day_id","Test - A4","Test - B2","Test - B3","Test - A5","Test - A6","Test - B4","Test - B5","Test - B6","Test - C2","Test - C3","Test - C4","Test - C5","Control - C1","Test -B2","Test -A3","Test -B3","Test -A4","Test -B4","Test -A5","Test -A6"
444.23,94.82,93.78,90.52,91.55,18,1018,32,17.8,5,"R1_3_17",93.48,97.22,87.87,88.31,90.37,91.7,96.02,90.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,94.67,93.63,90.52,91.7,18,1018,32,17.82,5,"R1_3_17",93.48,97.07,87.87,88.46,90.52,91.7,96.02,90.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.32,94.82,93.78,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.33,97.22,87.72,88.31,90.52,91.7,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,94.82,93.63,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.33,97.07,87.87,88.31,90.37,91.7,96.02,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.4,94.67,93.48,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.48,97.22,87.72,88.16,90.37,91.7,95.87,90.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,94.67,93.63,90.37,91.55,18,1018,32,17.82,5,"R1_3_17",93.33,97.07,87.72,88.16,90.22,91.55,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,94.82,93.63,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.33,97.22,87.72,88.16,90.37,91.7,96.02,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.53,94.82,93.63,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.33,97.22,87.72,88.16,90.22,91.7,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,94.67,93.48,90.22,91.4,18,1018,32,17.8,5,"R1_3_17",93.33,97.07,87.43,88.16,90.37,91.7,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.62,94.82,93.63,90.37,91.55,18,1018,32,17.8,5,"R1_3_17",93.33,97.22,87.87,88.31,90.52,91.7,96.02,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,94.67,93.63,90.22,91.55,18,1018,32,17.78,5,"R1_3_17",93.48,97.22,87.72,88.31,90.22,91.7,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.7,94.67,93.63,90.22,91.4,18,1018,32,17.78,5,"R1_3_17",93.33,97.22,87.58,88.16,90.37,91.55,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.73,94.67,93.63,90.07,91.26,18,1018,32,17.8,5,"R1_3_17",93.33,97.07,87.72,88.16,90.22,91.55,95.87,90.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.97,104.43,95.46,93.52,96.81,18,1016,32,17.8,6,"R1_3_18",96.96,98.02,97.26,93.96,96.06,100.75,91.43,93.37,92.47,101.36,94.56,97.57,NA,NA,NA,NA,NA,NA,NA,NA
356.02,104.73,95.61,93.66,97.11,18,1016,32,17.78,6,"R1_3_18",96.96,98.17,97.26,94.11,96.06,101.05,91.58,93.37,92.47,101.05,94.71,97.57,NA,NA,NA,NA,NA,NA,NA,NA
359.05,104.58,95.61,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.96,98.17,97.41,94.11,96.06,100.9,91.58,93.66,92.47,101.36,94.71,97.57,NA,NA,NA,NA,NA,NA,NA,NA
362.1,104.73,95.61,93.66,96.96,18,1016,32,17.82,6,"R1_3_18",97.11,98.02,97.26,94.11,96.06,101.05,91.73,93.52,92.47,101.51,94.71,97.41,NA,NA,NA,NA,NA,NA,NA,NA
365.13,104.89,95.61,93.81,96.96,18,1016,32,17.8,6,"R1_3_18",97.11,98.02,97.57,94.11,96.21,101.05,91.73,93.52,92.47,101.51,94.71,97.57,NA,NA,NA,NA,NA,NA,NA,NA
368.18,104.73,95.61,93.81,97.11,18,1016,32,17.8,6,"R1_3_18",96.96,98.17,97.41,93.96,96.21,101.05,91.73,93.52,92.47,101.51,94.56,97.57,NA,NA,NA,NA,NA,NA,NA,NA
371.22,104.73,95.31,93.66,97.11,18,1016,32,17.8,6,"R1_3_18",96.81,98.02,97.26,94.11,96.06,101.21,91.58,93.52,92.47,101.36,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
374.27,104.73,95.61,93.52,97.11,18,1016,32,17.8,6,"R1_3_18",96.81,98.02,97.57,94.11,96.06,101.05,91.58,93.37,92.33,101.51,94.56,97.41,NA,NA,NA,NA,NA,NA,NA,NA
377.3,104.73,95.46,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.81,97.87,97.41,93.96,95.91,101.21,91.43,93.52,92.47,101.51,94.41,97.57,NA,NA,NA,NA,NA,NA,NA,NA
380.35,104.89,95.46,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.81,98.02,97.41,94.11,96.06,101.21,91.43,93.52,92.47,101.51,94.56,97.57,NA,NA,NA,NA,NA,NA,NA,NA
383.38,104.73,95.46,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.96,98.02,97.26,93.96,96.06,101.05,91.58,93.37,92.33,101.36,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
386.43,104.89,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.96,98.02,97.41,93.96,96.21,101.05,91.58,93.37,92.62,101.36,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
389.48,104.73,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.66,98.02,97.41,93.81,95.91,100.9,91.43,93.22,92.47,101.36,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
392.52,104.73,95.61,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.81,98.02,97.41,93.96,95.91,101.21,91.58,93.52,92.47,101.51,94.56,97.41,NA,NA,NA,NA,NA,NA,NA,NA
395.57,104.89,95.61,93.66,97.11,18,1016,32,17.8,6,"R1_3_18",96.96,98.02,97.41,93.96,96.06,101.36,91.73,93.52,92.47,101.36,94.56,97.57,NA,NA,NA,NA,NA,NA,NA,NA
398.6,105.04,95.46,93.66,96.96,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.57,93.81,96.06,101.21,91.43,93.37,92.47,101.51,94.56,97.41,NA,NA,NA,NA,NA,NA,NA,NA
401.65,104.89,95.46,93.66,96.81,18,1016,32,17.78,6,"R1_3_18",96.96,98.02,97.41,93.96,95.91,101.36,91.58,93.37,92.33,101.36,94.41,97.26,NA,NA,NA,NA,NA,NA,NA,NA
404.68,104.89,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.26,93.81,95.76,101.05,91.43,93.37,92.33,101.51,94.56,97.26,NA,NA,NA,NA,NA,NA,NA,NA
407.73,104.89,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.26,93.81,96.21,101.21,91.58,93.37,92.47,101.36,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
410.77,104.89,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.81,98.02,97.26,93.66,96.21,101.21,91.43,93.52,92.33,101.51,94.26,97.26,NA,NA,NA,NA,NA,NA,NA,NA
413.82,104.89,95.46,93.52,96.66,18,1016,32,17.78,6,"R1_3_18",96.66,97.87,97.26,93.66,95.91,101.21,91.43,93.37,92.33,101.21,94.26,97.41,NA,NA,NA,NA,NA,NA,NA,NA
416.87,104.73,95.31,93.37,96.66,18,1016,32,17.8,6,"R1_3_18",96.66,97.57,97.41,93.52,95.91,101.05,91.29,93.07,92.18,101.36,94.26,97.11,NA,NA,NA,NA,NA,NA,NA,NA
419.9,104.73,95.31,93.52,96.66,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.26,93.52,95.76,101.21,91.29,93.22,92.18,101.21,94.26,96.96,NA,NA,NA,NA,NA,NA,NA,NA
422.95,105.04,95.61,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.81,97.87,97.41,93.81,96.06,101.36,91.58,93.52,92.33,101.51,94.41,97.41,NA,NA,NA,NA,NA,NA,NA,NA
425.98,104.89,95.46,93.52,96.81,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.26,93.81,96.06,101.21,91.43,93.37,92.33,101.51,94.26,97.26,NA,NA,NA,NA,NA,NA,NA,NA
429.03,104.89,95.31,93.52,96.66,18,1016,32,17.8,6,"R1_3_18",96.66,97.87,97.26,93.66,96.06,101.21,91.43,93.22,92.33,101.21,94.11,97.26,NA,NA,NA,NA,NA,NA,NA,NA
432.07,105.04,95.46,93.66,96.81,18,1016,32,17.8,6,"R1_3_18",96.51,97.87,97.41,93.81,96.06,101.36,91.43,93.37,92.33,101.36,94.11,97.11,NA,NA,NA,NA,NA,NA,NA,NA
435.12,104.89,95.31,93.37,96.51,18,1016,32,17.82,6,"R1_3_18",96.51,97.72,97.26,93.52,95.91,101.21,91.29,93.07,92.47,101.21,94.11,96.96,NA,NA,NA,NA,NA,NA,NA,NA
438.15,104.89,95.31,93.52,96.66,18,1016,32,17.8,6,"R1_3_18",96.51,97.87,97.26,93.66,95.76,101.21,91.29,93.07,92.18,101.21,93.96,97.11,NA,NA,NA,NA,NA,NA,NA,NA
441.2,105.04,95.61,93.66,96.66,18,1016,32,17.82,6,"R1_3_18",96.81,97.87,97.26,93.52,96.06,101.51,91.43,93.22,92.47,101.51,94.26,97.26,NA,NA,NA,NA,NA,NA,NA,NA
444.23,105.04,95.46,93.66,96.66,18,1016,32,17.82,6,"R1_3_18",96.66,97.72,97.26,93.52,96.06,101.21,91.43,93.22,92.33,101.36,94.11,97.26,NA,NA,NA,NA,NA,NA,NA,NA
447.28,105.04,95.46,93.52,96.81,18,1016,32,17.82,6,"R1_3_18",96.51,97.72,97.41,93.66,96.06,101.36,91.29,93.22,92.33,101.51,94.11,97.26,NA,NA,NA,NA,NA,NA,NA,NA
450.33,105.04,95.46,93.66,96.66,18,1016,32,17.82,6,"R1_3_18",96.36,97.72,97.26,93.52,96.06,101.21,91.29,93.07,92.18,101.36,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
453.37,104.89,95.31,93.52,96.36,18,1016,32,17.8,6,"R1_3_18",96.51,97.57,97.11,93.52,95.76,101.05,91.14,93.07,92.18,101.36,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
456.42,104.89,95.31,93.52,96.51,18,1016,32,17.82,6,"R1_3_18",96.36,97.57,97.26,93.37,95.76,101.05,91.14,92.92,92.03,101.36,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
459.45,105.2,95.61,93.66,96.51,18,1016,32,17.82,6,"R1_3_18",96.51,97.72,97.26,93.52,95.91,101.36,91.29,93.22,92.33,101.66,94.11,97.11,NA,NA,NA,NA,NA,NA,NA,NA
462.5,105.04,95.46,93.37,96.51,18,1016,32,17.82,6,"R1_3_18",96.36,97.72,97.11,93.52,95.91,101.21,91.29,93.07,92.33,101.21,93.96,96.81,NA,NA,NA,NA,NA,NA,NA,NA
465.53,105.04,95.46,93.52,96.51,18,1016,32,17.82,6,"R1_3_18",96.36,97.41,97.26,93.52,95.76,101.36,91.14,92.92,92.03,101.36,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
468.58,105.04,95.31,93.66,96.51,18,1016,32,17.82,6,"R1_3_18",96.21,97.57,97.26,93.37,95.76,101.05,91.14,92.92,92.18,101.21,93.96,96.81,NA,NA,NA,NA,NA,NA,NA,NA
471.63,105.2,95.61,93.52,96.66,18,1016,32,17.83,6,"R1_3_18",96.51,97.72,97.26,93.37,96.06,101.36,91.14,93.07,92.33,101.51,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
474.67,105.2,95.46,93.52,96.51,18,1016,32,17.82,6,"R1_3_18",96.36,97.72,97.26,93.66,95.76,101.51,91.29,93.22,92.18,101.36,93.96,96.96,NA,NA,NA,NA,NA,NA,NA,NA
352.97,94.33,95.39,95.84,90.02,18,1012,32,17.78,7,"R1_3_19",94.18,90.16,93.59,91.5,89.87,90.46,91.5,93.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,94.33,95.54,95.69,90.02,18,1012,32,17.76,7,"R1_3_19",94.18,90.02,93.59,91.35,89.87,90.46,91.5,93.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.05,94.33,95.54,95.84,89.87,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.59,91.35,89.87,90.31,91.2,93.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,94.33,95.54,95.84,89.72,18,1012,32,17.78,7,"R1_3_19",94.18,90.02,93.59,91.2,89.87,90.31,91.5,93.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.13,94.33,95.39,95.69,89.57,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.59,91.35,89.57,90.31,91.35,93.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,94.48,95.54,95.69,89.87,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.74,91.35,89.72,90.31,91.5,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.22,94.33,95.54,95.69,89.87,18,1012,32,17.78,7,"R1_3_19",94.04,89.87,93.59,91.2,89.57,90.31,91.5,93.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.27,94.33,95.39,95.54,89.72,18,1012,32,17.78,7,"R1_3_19",93.74,90.02,93.59,91.2,89.72,90.16,91.35,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.3,94.48,95.39,95.84,89.87,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.59,91.35,89.57,90.31,91.5,93.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.35,94.33,95.39,95.69,89.72,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.44,91.35,89.57,90.16,91.35,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.38,94.18,95.24,95.69,89.72,18,1012,32,17.78,7,"R1_3_19",93.89,89.87,93.59,91.2,89.42,90.16,91.35,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.43,94.33,95.39,95.69,89.72,18,1012,32,17.78,7,"R1_3_19",93.89,89.87,93.29,91.2,89.57,90.02,91.2,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.47,94.33,95.54,95.84,89.57,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.59,91.35,89.57,90.02,91.35,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.52,94.33,95.39,95.54,89.57,18,1012,32,17.78,7,"R1_3_19",93.74,89.87,93.44,91.2,89.42,89.87,91.05,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,94.18,95.39,95.69,89.57,18,1012,32,17.78,7,"R1_3_19",94.04,89.87,93.29,91.2,89.42,89.87,91.2,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.6,94.18,95.24,95.54,89.57,18,1012,32,17.78,7,"R1_3_19",93.89,89.72,93.29,91.2,89.28,90.02,91.05,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.63,94.18,95.39,95.54,89.42,18,1012,32,17.78,7,"R1_3_19",93.74,89.72,93.29,91.05,89.28,89.87,90.9,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.68,94.18,95.54,95.54,89.72,18,1012,32,17.78,7,"R1_3_19",93.74,89.87,93.44,91.2,89.28,90.02,91.2,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.73,94.33,95.54,95.69,89.57,18,1012,32,17.78,7,"R1_3_19",94.04,90.02,93.59,91.35,89.42,90.02,91.05,93.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.77,94.33,95.39,95.69,89.42,18,1012,32,17.78,7,"R1_3_19",93.89,89.87,93.44,91.2,89.42,90.02,91.05,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.82,94.18,95.39,95.69,89.42,18,1012,32,17.78,7,"R1_3_19",93.89,89.87,93.29,91.35,89.28,90.02,91.2,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.85,94.18,95.39,95.54,89.42,18,1012,32,17.78,7,"R1_3_19",93.74,89.72,93.29,91.05,89.28,89.87,90.9,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.9,94.18,95.39,95.54,89.42,18,1012,32,17.78,7,"R1_3_19",93.89,89.72,93.14,91.2,88.98,90.02,91.05,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.93,94.18,95.24,95.54,89.28,18,1012,32,17.78,7,"R1_3_19",93.74,89.72,93.14,91.05,89.13,89.87,90.9,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.98,94.33,95.24,95.69,89.42,18,1012,32,17.78,7,"R1_3_19",93.89,89.72,93.44,91.05,89.13,90.02,90.9,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429.02,94.33,95.39,95.69,89.42,18,1012,32,17.78,7,"R1_3_19",93.89,89.87,93.44,91.2,89.13,89.87,91.05,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.07,94.33,95.39,95.69,89.42,18,1012,32,17.8,7,"R1_3_19",93.89,89.72,93.44,91.2,88.98,90.02,91.2,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,94.33,95.39,95.54,89.28,18,1012,32,17.78,7,"R1_3_19",93.74,89.72,93.59,91.05,88.98,89.87,90.9,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.15,94.33,95.54,95.54,89.42,18,1012,32,17.78,7,"R1_3_19",93.74,89.72,93.29,91.2,88.98,89.87,90.9,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.2,94.18,95.39,95.39,89.28,18,1012,32,17.78,7,"R1_3_19",93.59,89.57,93.29,91.2,88.98,89.72,90.9,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.23,94.33,95.39,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.74,89.72,93.29,91.05,88.98,89.87,90.76,93.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.28,94.33,95.54,95.54,89.42,18,1012,32,17.8,7,"R1_3_19",93.59,89.72,93.29,91.05,88.98,89.87,91.05,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.32,94.18,95.24,95.39,89.13,18,1012,32,17.8,7,"R1_3_19",93.59,89.57,93.29,90.9,88.83,89.72,90.9,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.37,94.18,95.24,95.54,89.28,18,1012,32,17.78,7,"R1_3_19",93.59,89.57,93.14,91.05,88.69,89.87,90.76,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.4,94.18,95.24,95.39,89.28,18,1012,32,17.8,7,"R1_3_19",93.44,89.57,93.14,90.9,88.69,89.57,90.76,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.45,94.18,95.39,95.39,89.28,18,1012,32,17.78,7,"R1_3_19",93.59,89.57,93.44,90.9,88.83,89.87,90.76,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,94.33,95.54,95.54,89.42,18,1012,32,17.8,7,"R1_3_19",93.74,89.72,93.29,90.9,88.83,89.72,90.9,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.53,94.33,95.39,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.59,89.72,93.29,91.05,88.83,89.72,90.76,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,94.18,95.39,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.59,89.57,93.29,91.05,88.83,89.72,90.76,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.62,94.18,95.39,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.59,89.57,93.14,90.9,88.83,89.72,90.61,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.67,94.18,95.24,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.59,89.57,93.44,90.9,88.69,89.57,90.76,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.7,94.18,95.39,95.39,89.13,18,1012,32,17.8,7,"R1_3_19",93.44,89.57,93.29,90.9,88.83,89.72,90.76,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.75,94.18,95.39,95.54,89.28,18,1012,32,17.8,7,"R1_3_19",93.44,89.57,93.29,90.9,88.69,89.57,90.76,93.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.78,94.18,95.24,95.39,88.98,18,1012,32,17.8,7,"R1_3_19",93.44,89.42,93.14,90.9,88.69,89.57,90.61,92.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486.83,94.18,95.39,95.39,89.13,18,1012,32,17.8,7,"R1_3_19",93.59,89.42,93.29,90.9,88.69,89.57,90.61,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.87,94.18,95.39,95.54,89.13,18,1012,32,17.8,7,"R1_3_19",93.59,89.42,93.29,91.2,88.69,89.72,90.61,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,99.75,95.79,89.36,91.14,18,1006.1,32,17.92,8,"R1_3_20",92.78,90.84,91.44,88.76,91.44,92.93,90.4,95.04,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,99.75,95.79,89.5,91.14,18,1006.1,32,17.9,8,"R1_3_20",92.78,90.84,91.44,89.06,91.44,92.93,90.54,94.89,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,99.75,95.79,89.36,90.99,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.99,91.44,88.91,91.44,93.08,90.4,94.74,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,99.75,95.94,89.36,90.99,18,1006.1,32,17.92,8,"R1_3_20",92.78,90.99,91.44,89.06,91.29,92.78,90.4,95.04,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.12,99.9,95.94,89.36,90.99,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.99,91.44,88.91,91.44,92.93,90.4,94.89,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,99.9,95.79,89.21,91.14,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.84,91.29,88.91,91.44,92.93,90.4,94.74,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.2,99.75,95.79,89.36,90.84,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.84,91.44,88.76,91.44,92.78,90.4,94.74,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,99.75,95.79,89.36,90.99,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.84,91.29,88.61,91.44,92.93,90.4,94.74,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.28,99.75,95.79,89.21,90.99,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.84,91.59,88.76,91.29,92.93,90.4,94.74,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,99.9,95.94,89.36,91.14,18,1006.1,32,17.92,8,"R1_3_20",92.63,90.99,91.59,88.76,91.44,93.08,90.25,94.59,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.38,99.75,95.94,89.36,90.99,18,1006.1,32,17.89,8,"R1_3_20",92.63,90.99,91.29,88.76,91.44,92.93,90.4,94.74,92.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,99.75,95.79,89.21,90.84,18,1006.1,32,17.9,8,"R1_3_20",92.63,90.99,91.29,88.76,91.29,92.93,90.25,94.44,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.47,99.75,95.79,89.21,90.84,18,1006.1,32,17.9,8,"R1_3_20",92.48,90.69,91.29,88.61,91.29,92.93,90.1,94.59,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,99.75,95.64,89.21,90.84,18,1006.1,32,17.89,8,"R1_3_20",92.48,90.69,91.29,88.47,90.99,92.78,90.25,94.59,91.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,99.9,95.94,89.21,90.84,18,1006.1,32,17.89,8,"R1_3_20",92.48,90.69,91.29,88.76,91.14,92.93,90.25,94.59,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.58,99.59,95.79,89.06,90.69,18,1006.1,32,17.92,8,"R1_3_20",92.33,90.69,91.29,88.47,91.14,92.78,90.25,94.44,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.63,99.75,95.79,89.21,90.69,18,1006.1,32,17.9,8,"R1_3_20",92.48,90.69,91.44,88.47,91.14,92.63,90.25,94.59,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.67,99.75,95.94,89.21,90.69,18,1006.1,32,17.92,8,"R1_3_20",92.48,90.84,91.44,88.61,91.14,92.78,90.4,94.44,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,99.75,95.94,89.21,90.69,18,1006.1,32,17.92,8,"R1_3_20",92.48,90.84,91.29,88.61,91.14,92.78,90.4,94.74,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.77,99.9,96.1,89.21,90.84,18,1006.1,32,17.92,8,"R1_3_20",92.48,90.84,91.29,88.76,91.29,92.78,90.54,94.59,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,99.75,95.79,89.21,90.69,18,1006.1,32,17.94,8,"R1_3_20",92.48,90.99,91.29,88.76,91.29,92.78,90.4,94.74,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.85,99.9,95.94,89.06,90.84,18,1006.1,32,17.94,8,"R1_3_20",92.48,90.84,91.44,88.61,91.29,92.93,90.4,94.59,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,99.9,95.94,89.21,90.69,18,1006.1,32,17.94,8,"R1_3_20",92.48,90.84,91.29,88.61,91.29,92.78,90.4,94.29,91.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.93,100.05,96.1,89.36,90.69,18,1006.1,32,17.94,8,"R1_3_20",92.63,90.84,91.44,88.76,91.29,93.08,90.54,94.74,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
